y__abs_energy,y__quantile__q_0.8,y__quantile__q_0.7,y__quantile__q_0.6,y__quantile__q_0.4,y__quantile__q_0.3,y__quantile__q_0.2,y__quantile__q_0.1,y__minimum,y__median,y__mean,y__maximum,"y__fft_coefficient__coeff_0__attr_""real""","y__fft_coefficient__coeff_0__attr_""abs""","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_5","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_20","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_2","y__cwt_coefficients__widths_(2, 5, 10, 20)__coeff_0__w_10",y__quantile__q_0.9,y__sum_values,y
5529.87064161,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,74.3631,28.843926752381964,14.421963376190982,45.606252600295285,20.395736202657357,74.3631,74.3631,76.9925
5927.845056250001,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,76.9925,29.863817276078702,14.931908638039351,47.2188411097471,21.116907708031228,76.9925,76.9925,71.0376
5046.34061376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,71.0376,27.55403326468381,13.777016632341907,43.566751920223005,19.48364377049763,71.0376,71.0376,77.2616
5969.35483456,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,77.2616,29.9681956665582,14.9840978332791,47.38387783595593,21.19071437574861,77.2616,77.2616,77.95100000000001
6076.358400999999,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,77.95100000000001,30.23559983748561,15.117799918742804,47.80668095393572,21.379797678328952,77.95100000000001,77.95100000000001,100.8283
10166.34608089,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,100.8283,39.10923697058345,19.554618485291726,61.837133189153654,27.654406668931195,100.8283,100.8283,106.7109
11387.216178809998,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,106.7109,41.39097728955296,20.69548864477648,65.44488140764504,29.267840721381287,106.7109,106.7109,107.0469
11459.038799609998,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,107.0469,41.5213048228161,20.76065241140805,65.65094733111647,29.35999620392697,107.0469,107.0469,96.3481
9282.95637361,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,96.3481,37.371458951162246,18.685729475581123,59.089464884579975,26.42561204720152,96.3481,96.3481,90.4918
8188.765867239998,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,90.4918,35.09991986470707,17.549959932353534,55.49784623093174,24.81939135543877,90.4918,90.4918,78.0943
6098.719692490001,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,78.0943,30.29118297890409,15.145591489452045,47.89456561713054,21.41910089454561,78.0943,78.0943,78.0284
6088.431206560002,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,78.0284,30.265621715683732,15.132810857841866,47.85414971130682,21.4010263519868,78.0284,78.0284,83.3531
6947.739279609998,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,83.3531,32.33096402629757,16.165482013148786,51.119742636034175,22.861443905293328,83.3531,83.3531,83.0404
6895.7080321600015,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,83.0404,32.20967408685893,16.104837043429466,50.92796640308917,22.77567896662657,83.0404,83.0404,79.2798
6285.286688039999,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,79.2798,30.75101420117627,15.375507100588136,48.62162261795015,21.744250670015568,79.2798,79.2798,81.7679
6685.98947041,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,81.7679,31.716097342581104,15.858048671290552,50.14755304708497,22.426667503711734,81.7679,81.7679,83.2954
6938.12366116,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,83.2954,32.30858337549613,16.154291687748067,51.08435572000946,22.84561839534427,83.2954,83.2954,118.4981
14041.79970361,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,118.4981,45.96299127788423,22.981495638942114,72.67387025628368,32.50074281621008,118.4981,118.4981,116.9605
13679.758560249997,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,116.9605,45.366587661380045,22.683293830690022,71.7308733398263,32.079021774655786,116.9605,116.9605,113.2558
12826.876233639998,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,113.2558,43.92961024328492,21.96480512164246,69.45881254612196,31.062925297908787,113.2558,113.2558,95.9863
9213.36978769,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,95.9863,37.231124125166396,18.615562062583198,58.86757604198485,26.32638034010322,95.9863,95.9863,92.9899
8647.12150201,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,92.9899,36.06888180174473,18.034440900872365,57.029909574455594,25.504550911829764,92.9899,92.9899,83.0765
6901.704852249999,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,83.0765,32.223676539093454,16.111838269546727,50.950106224033576,22.78558019555484,83.0765,83.0765,73.5603
5411.11773609,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,73.5603,28.532537038978237,14.266268519489119,45.11390223314386,20.175550424717848,73.5603,73.5603,76.4383
5842.81370689,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,76.4383,29.64885442210717,14.824427211053589,46.878954994306994,20.964906016284736,76.4383,76.4383,78.5492
6169.97682064,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,78.5492,30.4676293922416,15.2338146961208,48.173551892687556,21.543867349932604,78.5492,78.5492,76.3145
5823.902910249999,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,76.3145,29.600834932172717,14.800417466086358,46.8030295141708,20.930951109322965,76.3145,76.3145,77.7653
6047.44188409,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,77.7653,30.163570602583928,15.081785301291964,47.69279273373142,21.328865317886287,77.7653,77.7653,81.3017
6609.966422889999,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,81.3017,31.535267890178496,15.767633945089248,49.861636578268346,22.298801771679607,81.3017,81.3017,114.1349
13026.77539801,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,114.1349,44.270595167367155,22.135297583683577,69.99795705006169,31.304038050009712,114.1349,114.1349,114.9389
13210.95073321,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,114.9389,44.582450336246815,22.291225168123407,70.49104336693978,31.524552954672604,114.9389,114.9389,115.1824
13266.98526976,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,115.1824,44.67689900990625,22.338449504953125,70.64037983231269,31.591338252291266,115.1824,115.1824,95.1877
9060.698231290002,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,95.1877,36.92136350592846,18.46068175296423,58.37780149887683,26.10734650569554,95.1877,95.1877,87.1973
7603.36912729,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,87.1973,33.822050643470696,16.911025321735348,53.47735758546548,23.915801363632962,87.1973,87.1973,77.9717
6079.58600089,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,77.9717,30.24362894444557,15.121814472222786,47.81937608672101,21.38547511430721,77.9717,77.9717,73.7339
5436.688009210001,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,73.7339,28.5998729311642,14.2999364655821,45.22036962693747,20.223164090699786,73.7339,73.7339,75.5696
5710.764444159999,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,75.5696,29.31190344548309,14.655951722741547,46.34618872133186,20.72664569578642,75.5696,75.5696,74.7701
5590.56785401,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,74.7701,29.00179373463821,14.500896867319105,45.85586221592885,20.507365016336202,74.7701,74.7701,76.334
5826.879556000001,76.334,76.334,76.334,76.334,76.334,76.334,76.334,76.334,76.334,76.334,76.334,76.334,76.334,29.608398583656744,14.804199291828372,46.8149886972294,20.936299418577853,76.334,76.334,79.558
6329.475364000001,79.558,79.558,79.558,79.558,79.558,79.558,79.558,79.558,79.558,79.558,79.558,79.558,79.558,30.858922295681648,15.429461147840824,48.792240296253006,21.820553215385235,79.558,79.558,82.8953
6871.630762090002,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,82.8953,32.153392762226545,16.076696381113273,50.838977815304325,22.735882060324844,82.8953,82.8953,110.448
12198.760703999998,110.448,110.448,110.448,110.448,110.448,110.448,110.448,110.448,110.448,110.448,110.448,110.448,110.448,42.840522005498464,21.420261002749232,67.73681284396983,30.29282361965948,110.448,110.448,106.51
11344.3801,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,41.31305228528938,20.65652614264469,65.32167115756943,29.212739422442517,106.51,106.51,103.9983
10815.64640289,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,103.9983,40.33881518619107,20.16940759309553,63.7812670504765,28.52384976318659,103.9983,103.9983,93.8437
8806.64002969,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,93.8437,36.40005337287589,18.200026686437944,57.553537804991045,25.7387245755128,93.8437,93.8437,86.322
7451.4876840000015,86.322,86.322,86.322,86.322,86.322,86.322,86.322,86.322,86.322,86.322,86.322,86.322,86.322,33.48253966172894,16.74126983086447,52.9405435889936,23.67573084615607,86.322,86.322,78.9029
6225.66762841,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,78.9029,30.604822393774853,15.302411196887428,48.39047307462759,21.640877451648105,78.9029,78.9029,75.6699
5725.93376601,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,75.6699,29.350807765680393,14.675403882840195,46.40770185265386,20.754155204415387,75.6699,75.6699,77.883
6065.761688999999,77.883,77.883,77.883,77.883,77.883,77.883,77.883,77.883,77.883,77.883,77.883,77.883,77.883,30.209224027182355,15.104612013591176,47.764977136090316,21.361147164004226,77.883,77.883,77.669
6032.473561,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,77.669,30.12621780063976,15.06310890031988,47.633732768165046,21.30245289833525,77.669,77.669,76.908
5914.840464,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,76.908,29.83104145298128,14.91552072649064,47.16701798315979,21.093731701260058,76.908,76.908,81.232
6598.637824,81.232,81.232,81.232,81.232,81.232,81.232,81.232,81.232,81.232,81.232,81.232,81.232,81.232,31.508232684617663,15.754116342308832,49.8188901649768,22.279684994496765,81.232,81.232,85.8844
7376.13016336,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,85.8844,33.31280356483624,16.65640178241812,52.67216725532959,23.55570930103109,85.8844,85.8844,112.1683
12581.72752489,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,112.1683,43.50779121821449,21.753895609107246,68.79185810631485,30.764654204847986,112.1683,112.1683,115.5118
13342.97593924,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,115.5118,44.80466653805173,22.402333269025863,70.84239803228736,31.681683537858373,115.5118,115.5118,112.8158
12727.40472964,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,112.8158,43.75894323544033,21.879471617720164,69.1889643130046,30.94224549933706,112.8158,112.8158,97.6849
9542.33968801,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,97.6849,37.889976351359174,18.944988175679587,59.909312880105645,26.792259217043988,97.6849,97.6849,87.1184
7589.615618559998,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,87.1184,33.791446945927646,16.89572347296383,53.42896889093602,23.89416128157089,87.1184,87.1184,79.1429
6263.59862041,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,79.1429,30.697913488962808,15.348956744481404,48.537663019964334,21.70670279632359,79.1429,79.1429,76.2069
5807.491607610002,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,76.2069,29.55909909116345,14.779549545581727,46.73703935534483,20.901439413126788,76.2069,76.2069,77.3304
5979.990764159998,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,77.3304,29.99488178051208,14.99744089025604,47.426072286952454,21.20958430788892,77.3304,77.3304,75.8357
5751.053394490002,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,75.8357,29.415118197272744,14.707559098636372,46.509385573224,20.79962954669537,75.8357,75.8357,75.1953
5654.33314209,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,75.1953,29.166720124946213,14.583360062473107,46.116633735750455,20.623985585319616,75.1953,75.1953,79.9166
6386.66295556,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,79.9166,30.998015907074993,15.499007953537495,49.01216660624366,21.9189072512212,79.9166,79.9166,89.5288
8015.4060294400015,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,89.5288,34.726391845265375,17.363195922632688,54.90724657526806,24.555267159928373,89.5288,89.5288,112.2728
12605.18161984,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,112.2728,43.54832463257758,21.77416231628879,68.85594706168021,30.793315657008772,112.2728,112.2728,113.6916
12925.77991056,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,113.6916,44.09864815696372,22.04932407848186,69.72608495519593,31.18245315294869,113.6916,113.6916,117.1114
13715.08000996,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,117.1114,45.425118687479475,22.712559343739734,71.82341901795677,32.1204094601205,117.1114,117.1114,97.3994
9486.64312036,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,97.3994,37.779236736041824,18.889618368020912,59.73421817429882,26.713954484107102,97.3994,97.3994,93.6471
8769.779338409999,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,93.6471,36.32379625073442,18.16189812536721,57.4329647081027,25.684802647332802,93.6471,93.6471,78.8262
6213.56980644,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,78.8262,30.575072031271034,15.287536015635517,48.34343362126371,21.619840768578896,78.8262,78.8262,73.6548
5425.02956304,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,73.6548,28.569191657708497,14.284595828854249,45.171858274120204,20.201469154183822,73.6548,73.6548,76.5236
5855.86135696,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,76.5236,29.681940548855227,14.840970274427614,46.931268754045426,20.98830144087149,76.5236,76.5236,76.7767
5894.661662890001,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,76.7767,29.7801128663222,14.8900564331611,47.086492817231814,21.05771975227718,76.7767,76.7767,73.4034
5388.05913156,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,73.4034,28.471678735499115,14.235839367749556,45.01767680637997,20.13251710563625,73.4034,73.4034,79.5478
6327.852484839998,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,79.5478,30.854965924136163,15.427482962068082,48.785984723576185,21.817755638236527,79.5478,79.5478,88.4485
7823.1371522499985,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,88.4485,34.30736555305058,17.15368277652529,54.24470783382103,24.258970827207843,88.4485,88.4485,115.9014
13433.13452196,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,115.9014,44.95578441590685,22.477892207953424,71.08133637688401,31.78854001404825,115.9014,115.9014,119.4066
14257.93612356,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,119.4066,46.31537986112698,23.15768993056349,73.23104552852716,32.749919173033746,119.4066,119.4066,115.4294
13323.94638436,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,115.4294,44.7727052620372,22.3863526310186,70.79186281772175,31.65908350285312,115.4294,115.4294,97.1736
9442.70853696,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,97.1736,37.691653530652474,18.845826765326237,59.59573696739451,26.65202380565825,97.1736,97.1736,94.2793
8888.58640849,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,94.2793,36.56901371064204,18.28450685532102,57.820687555777255,25.858197576098817,94.2793,94.2793,83.6225
6992.72250625,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,83.6225,32.43545878064606,16.21772939032303,51.284963349674676,22.935332854691573,83.6225,83.6225,77.3408
5981.59934464,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,77.3408,29.99891572797023,14.999457863985114,47.432450517917054,21.212436739491523,77.3408,77.3408,78.0336
6089.242728960001,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,78.0336,30.2676386894128,15.1338193447064,47.85733882678913,21.402452567788103,78.0336,78.0336,79.1708
6268.01557264,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,79.1708,30.70873532877841,15.354367664389205,48.554773851109715,21.71435499264212,79.1708,79.1708,76.1298
5795.74644804,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,76.1298,29.529193576834327,14.764596788417164,46.689754585405396,20.880293021149797,76.1298,76.1298,83.52600000000001
6976.592675999998,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,83.52600000000001,32.39802840278923,16.199014201394615,51.225780725820506,22.908865580686637,83.52600000000001,83.52600000000001,90.7704
8239.26551616,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,90.7704,35.20798311103776,17.60399155551888,55.66870922581015,24.89580360971623,90.7704,90.7704,121.6259
14792.85955081,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,121.6259,47.1762009759213,23.58810048796065,74.59212321888481,33.35861162069337,121.6259,121.6259,124.8565
15589.14559225,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,124.8565,48.42928469306388,24.21464234653194,76.5734225414052,34.24467561447933,124.8565,124.8565,122.6595
15045.35294025,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,122.6595,47.57711329253078,23.78855664626539,75.22602125013506,33.64209943842914,122.6595,122.6595,95.8055
9178.693830249998,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,95.8055,37.16099550012479,18.5804977500624,58.756692949831155,26.276791913781015,95.8055,95.8055,95.301
9082.280601,95.301,95.301,95.301,95.301,95.301,95.301,95.301,95.301,95.301,95.301,95.301,95.301,95.301,36.96531026044844,18.48265513022422,58.447287418904544,26.138421553827754,95.301,95.301,89.874
8077.335875999999,89.874,89.874,89.874,89.874,89.874,89.874,89.874,89.874,89.874,89.874,89.874,89.874,89.874,34.86028787051073,17.430143935255366,55.11895477997741,24.649945947353288,89.874,89.874,80.8266
6532.93926756,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,80.8266,31.350986309662666,15.675493154831333,49.57026181564547,22.168495016449086,80.8266,80.8266,82.4593
6799.53615649,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,82.4593,31.984277272635087,15.992138636317543,50.57158274794258,22.616299350831042,82.4593,82.4593,86.7724
7529.449401760001,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,86.7724,33.65724061703168,16.82862030851584,53.21677005307554,23.799263076330398,86.7724,86.7724,90.7579
8236.99641241,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,90.7579,35.20313461649672,17.60156730824836,55.66104308282386,24.89237520634772,90.7579,90.7579,98.0626
9616.27351876,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,98.0626,38.03647846241122,19.01823923120561,60.14095305657936,26.89585185322704,98.0626,98.0626,102.5171
10509.75579241,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,102.5171,39.76428797705604,19.88214398852802,62.87285977117322,28.11759767763104,102.5171,102.5171,125.7369
15809.768021610002,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,125.7369,48.770773860578366,24.385386930289194,77.11336432421548,34.486144920530585,125.7369,125.7369,123.499
15252.003001,123.499,123.499,123.499,123.499,123.499,123.499,123.499,123.499,123.499,123.499,123.499,123.499,123.499,47.902738185906976,23.951369092953488,75.74087941309422,33.872351008658605,123.499,123.499,122.454
14994.982116,122.454,122.454,122.454,122.454,122.454,122.454,122.454,122.454,122.454,122.454,122.454,122.454,122.454,47.49740404227608,23.74870202113804,75.09998985944047,33.585736487050745,122.454,122.454,102.9508
10598.86722064,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,102.9508,39.93251134365196,19.96625567182598,63.1388442682255,28.236549560905036,102.9508,102.9508,102.3499
10475.50203001,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,102.3499,39.69943451407511,19.849717257037554,62.770317442588635,28.07173935417378,102.3499,102.3499,93.4219
8727.651399609998,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,93.4219,36.23644577308305,18.118222886541524,57.294851476061716,25.62303653224563,93.4219,93.4219,88.7382
7874.468139240002,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,88.7382,34.419734262533716,17.209867131266858,54.42237836367127,24.338427503676538,88.7382,88.7382,87.9183
7729.62747489,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,87.9183,34.10171180859785,17.050855904298928,53.91954071291461,24.11355166992891,87.9183,87.9183,90.5658
8202.16412964,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,90.5658,35.12862295239002,17.56431147619501,55.543229797410575,24.83968750338038,90.5658,90.5658,89.734
8052.190755999999,89.734,89.734,89.734,89.734,89.734,89.734,89.734,89.734,89.734,89.734,89.734,89.734,89.734,34.805984731651094,17.402992365825547,55.03309397853097,24.61154782962592,89.734,89.734,96.5697
9325.70695809,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,96.5697,37.45741306238578,18.72870653119289,59.22537026744091,26.486390782118548,96.5697,96.5697,101.0261
10206.27288121,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,101.0261,39.18595954820085,19.592979774100424,61.95844223576869,27.708657723834573,101.0261,101.0261,120.0367
14408.80934689,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,120.0367,46.5597827739517,23.27989138697585,73.61748046418,32.92273813003385,120.0367,120.0367,123.3104
15205.45474816,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,123.3104,47.82958410027179,23.91479205013589,75.62521264771709,33.820623258634456,123.3104,123.3104,125.99600000000001
